name_q,name_c,ID_q,ID_c,Score,combination
SoundCloud,TouchTunes Jukebox,655,928,1,2
SoundCloud,Twilio,655,946,1,2
SoundCloud,Untappd,655,953,1,2
SoundCloud,Echo Nest,655,968,1,4
SoundCloud,Google App Engine,655,972,1,6
SoundCloud,Howcast,655,974,1,2
SoundCloud,Posterous,655,1006,1,2
SoundCloud,VK,655,1015,1,2
SoundCloud,We Are Hunted,655,1018,1,2
SoundCloud,SimpleGeo,655,1019,1,2
SoundCloud,Shopping.com,655,1039,1,2
SoundCloud,Yammer,655,1058,1,2
SoundCloud,Zootool,655,1073,1,2
Sparklines,FeedBurner,656,174,1,2
Sparklines,Google Homepage,656,308,1,2
SPEEDY Express Delivery Services,DHL,657,136,1,2
SPEEDY Express Delivery Services,Endicia Label Server,657,154,1,2
SPEEDY Express Delivery Services,FedEx,657,173,1,2
SPEEDY Express Delivery Services,Magento,657,480,1,2
SPEEDY Express Delivery Services,UKMail,657,849,1,2
SPEEDY Express Delivery Services,USPS Track & Confirm,657,880,1,2
Sports Data,Sports Power,659,658,1,2
Spotify Metadata,Billboard,660,64,1,2
Spotify Metadata,Billeo Active eWallet,660,65,1,2
Spotify Metadata,Freebase,660,188,1,2
Spotify Metadata,Grooveshark,660,195,1,4
Spotify Metadata,Juno Download,660,461,1,2
Spotify Metadata,Seatwave,660,634,1,2
Spotify Metadata,Sonos Music,660,654,1,2
Spotify Metadata,Guardian,660,774,1,2
Spotify Metadata,Twitter,660,877,1,2
Spotify Metadata,BBC,660,889,1,4
Spotify Metadata,TouchTunes Jukebox,660,928,1,2
Spotify Metadata,Echo Nest,660,968,1,8
Sqoot,foursquare,661,187,1,2
Stack Overflow,Behance,662,62,1,2
Stack Overflow,Coderwall Profile,662,109,1,2
Stack Overflow,Dribbble,662,143,1,4
Stack Overflow,foursquare,662,187,1,4
Stack Overflow,Assembla,662,209,1,2
Stack Overflow,del.icio.us,662,222,1,2
Stack Overflow,Meetup,662,315,1,2
Stack Overflow,Google Reader Subscriber Statistics,662,617,1,2
Stack Overflow,Twitter,662,877,1,6
Stack Overflow,Vimeo,662,895,1,2
Stack Overflow,iTunes & App Store Search,662,916,1,2
Cloudvox,Shopify,663,645,1,2
Strava,Mixpanel,664,498,1,2
Strava,OpenStreetMap,664,563,1,2
Strava,MapMyRun,664,981,1,2
SeeqPod,Hi5,666,242,1,2
SeeqPod,Fire Eagle,666,547,1,2
SeeqPod,Google Ajax Search,666,744,1,2
SeeqPod,Twitter,666,877,1,4
Svpply,APIfy,668,46,1,2
Svpply,Boxcar,668,87,1,2
Svpply,Diigo,668,137,1,2
Svpply,foursquare,668,187,1,2
Svpply,Google Talk,668,192,1,2
Svpply,del.icio.us,668,222,1,2
Svpply,Gravatar,668,410,1,2
Svpply,LinkedIn,668,472,1,2
Svpply,Readability,668,610,1,2
Svpply,Blogger,668,700,1,2
Svpply,Google Calendar,668,703,1,2
Svpply,YouTube,668,714,1,2
Svpply,Last.fm,668,788,1,2
Svpply,Twitter,668,877,1,2
Svpply,Vimeo,668,895,1,2
Svpply,Yahoo Weather,668,906,1,2
Svpply,Yelp,668,910,1,2
Svpply,Twilio,668,946,1,2
Svpply,Posterous,668,1006,1,2
Svpply,Yammer,668,1058,1,2
Svpply,Zootool,668,1073,1,2
MailChimp,Bandsintown,669,59,1,2
MailChimp,Eventbrite,669,159,1,2
MailChimp,FanBridge,669,169,1,2
MailChimp,Heroku,669,419,1,2
MailChimp,ConstantContact,669,447,1,2
MailChimp,PayPal,669,571,1,2
MailChimp,AlchemyAPI Text Categorization,669,593,1,2
MailChimp,Scalr,669,630,1,2
MailChimp,Stripe,669,665,1,2
MailChimp,Amazon EC2,669,689,1,2
MailChimp,YouTube,669,714,1,2
MailChimp,SocialOomph,669,863,1,2
MailChimp,Twitter,669,877,1,4
MailChimp,Twilio,669,946,1,2
Syndic8,Cafe Press,670,24,1,6
Syndic8,Google AdSense,670,742,1,4
Syndic8,Google Base,670,746,1,2
Syndic8,Moreover,670,832,1,4
Syndic8,Yahoo Video Search,670,1000,1,2
Tagalus,Twitter,671,877,1,4
TagTooga,YouTube,672,714,1,2
Tagul,Twitter,673,877,1,2
TappIn,DigitalBucket,674,224,1,2
TappIn,YouTube,674,714,1,2
TappIn,Wuala,674,900,1,2
TappIn,FilesAnywhere,674,970,1,2
TappIn,Adobe Share,674,1025,1,2
TeachStreet Classes and Courses,Twitter,675,877,1,2
TeamSnap,Twilio,676,946,1,2
TelAPI,Zapier,677,1070,1,2
.tel,Twitter,678,877,1,2
12seconds.tv,Smugmug,679,193,1,2
12seconds.tv,Vodpod,679,594,1,2
12seconds.tv,Google Ajax Search,679,744,1,2
12seconds.tv,Yahoo Related Suggestions,679,829,1,2
12seconds.tv,Twitter,679,877,1,4
12seconds.tv,BBC,679,889,1,2
140 Proof,123 Shop Pro,680,1,1,2
140 Proof,123ContactForm,680,2,1,2
140 Proof,1Map,680,3,1,2
140 Proof,18amail,680,39,1,2
ActBlue,Active,682,683,1,2
Active,Odnoklassniki,683,552,1,2
Active,Google AdWords,683,743,1,2
Active.com,Yahoo BOSS,684,84,1,2
Active.com,Eventful,684,160,1,2
Active.com,Google Plus,684,403,1,2
Active.com,indeed,684,441,1,2
Active.com,Odnoklassniki,684,552,1,2
Active.com,Active,684,683,1,2
Active.com,Google AdSense,684,742,1,2
Active.com,Google AdWords,684,743,1,2
Active.com,Zillow,684,912,1,2
Active.com,Trulia,684,936,1,2
Yahoo Address Book,Twitter,685,877,1,2
Yahoo Address Book,Windows Live Contacts,685,898,1,2
Google AJAX Libraries,Ustream.TV,686,13,1,2
Google AJAX Libraries,AddThis Menu,686,16,1,2
Google AJAX Libraries,AddThis Sharing Endpoints,686,17,1,2
Google AJAX Libraries,aideRSS,686,22,1,2
Google AJAX Libraries,Amazon Queue Service,686,32,1,2
Google AJAX Libraries,Amazon SNS,686,33,1,2
Google AJAX Libraries,BackTweets,686,57,1,2
Google AJAX Libraries,Bing,686,68,1,4
Google AJAX Libraries,Yahoo BOSS,686,84,1,2
Google AJAX Libraries,ChartLyrics Lyric,686,101,1,2
Google AJAX Libraries,eBay,686,148,1,6
Google AJAX Libraries,Evernote,686,162,1,2
Google AJAX Libraries,Facebook Social Plugins,686,167,1,4
Google AJAX Libraries,foursquare,686,187,1,2
Google AJAX Libraries,Facebook Graph,686,191,1,6
Google AJAX Libraries,Google Talk,686,192,1,4
Google AJAX Libraries,Amazon SimpleDB,686,207,1,2
Google AJAX Libraries,del.icio.us,686,222,1,4
Google AJAX Libraries,Google Gears,686,238,1,2
Google AJAX Libraries,OpenLayers,686,261,1,2
Google AJAX Libraries,Calais,686,272,1,4
Google AJAX Libraries,Yahoo Answers,686,285,1,2
Google AJAX Libraries,Technorati,686,286,1,2
Google AJAX Libraries,Alexa Site Thumbnail,686,288,1,2
Google AJAX Libraries,Digg,686,298,1,6
Google AJAX Libraries,Google Homepage,686,308,1,12
Google AJAX Libraries,Google Spreadsheets,686,309,1,4
Google AJAX Libraries,Google Static Maps,686,310,1,2
Google AJAX Libraries,Google Picasa,686,319,1,4
Google AJAX Libraries,Google Translate,686,326,1,2
Google AJAX Libraries,MyVox,686,371,1,2
Google AJAX Libraries,Google Custom Search,686,376,1,8
Google AJAX Libraries,geocoder,686,388,1,4
Google AJAX Libraries,Google Fusion Tables,686,401,1,2
Google AJAX Libraries,Google Gmail OAuth,686,402,1,2
Google AJAX Libraries,Google Webmaster Tools,686,406,1,4
Google AJAX Libraries,Google Street View Image,686,407,1,2
Google AJAX Libraries,Heroku,686,419,1,2
Google AJAX Libraries,Janrain Engage,686,455,1,2
Google AJAX Libraries,LinkedIn,686,472,1,2
Google AJAX Libraries,MyBlogLog,686,505,1,2
Google AJAX Libraries,Google Search,686,534,1,16
Google AJAX Libraries,Google Mashup Editor,686,536,1,2
Google AJAX Libraries,Brightkite,686,537,1,2
Google AJAX Libraries,OpenStreetMap,686,563,1,2
Google AJAX Libraries,PayPal,686,571,1,2
Google AJAX Libraries,Planning Center,686,584,1,2
Google AJAX Libraries,Seesmic,686,599,1,2
Google AJAX Libraries,Sendible,686,638,1,2
Google AJAX Libraries,Amazon S3,686,648,1,8
Google AJAX Libraries,Amazon EC2,686,689,1,4
Google AJAX Libraries,CloudMade,686,709,1,2
Google AJAX Libraries,Commission Junction,686,710,1,2
Google AJAX Libraries,YouTube,686,714,1,22
Google AJAX Libraries,Facebook,686,726,1,26
Google AJAX Libraries,Flickr,686,732,1,14
Google AJAX Libraries,FriendFeed,686,735,1,2
Google AJAX Libraries,Yahoo Geocoding,686,740,1,2
Google AJAX Libraries,Google AdSense,686,742,1,10
Google AJAX Libraries,Google AdWords,686,743,1,2
Google AJAX Libraries,Google Ajax Search,686,744,1,22
Google AJAX Libraries,Google Base,686,746,1,8
Google AJAX Libraries,Google Chart,686,748,1,10
Google AJAX Libraries,Google Directions,686,750,1,4
Google AJAX Libraries,Google Earth,686,752,1,6
Google AJAX Libraries,Google Maps Elevation,686,753,1,2
Google AJAX Libraries,Google Friend Connect,686,757,1,2
Google AJAX Libraries,Google Gears Geolocation,686,758,1,4
Google AJAX Libraries,Google Geocoding,686,759,1,8
Google AJAX Libraries,Google In-App Payments,686,761,1,2
Google AJAX Libraries,Google Maps Data,686,764,1,4
Google AJAX Libraries,Google OpenID,686,766,1,2
Google AJAX Libraries,Google Places,686,767,1,2
Google AJAX Libraries,IP Location,686,782,1,2
Google AJAX Libraries,Last.fm,686,788,1,4
Google AJAX Libraries,Mobypicture,686,801,1,2
Google AJAX Libraries,Netflix,686,808,1,2
Google AJAX Libraries,Yahoo Term Extraction,686,868,1,4
Google AJAX Libraries,TwitPic,686,876,1,2
Google AJAX Libraries,Twitter,686,877,1,28
Google AJAX Libraries,Wikipedia,686,887,1,2
Google AJAX Libraries,Vimeo,686,895,1,4
Google AJAX Libraries,Yahoo Image Search,686,901,1,4
Google AJAX Libraries,Zemanta,686,911,1,2
Google AJAX Libraries,iTunes & App Store Search,686,916,1,2
Google AJAX Libraries,Google App Engine,686,972,1,14
Google AJAX Libraries,UserVoice,686,1001,1,2
Google AJAX Libraries,Panoramio,686,1005,1,4
Google AJAX Libraries,Google Analytics,686,1035,1,6
Google AJAX Libraries,Google Ajax Feeds,686,1036,1,6
Google AJAX Libraries,Google AJAX Language,686,1037,1,8
Google AJAX Libraries,Yahoo Search,686,1055,1,2
Google AJAX Libraries,zanox,686,1069,1,2
Google AJAX Libraries,Zendesk Core,686,1072,1,2
Alexa Web Information Service,BackType,687,58,1,2
Alexa Web Information Service,Microsoft Bing,687,67,1,2
Alexa Web Information Service,CrunchBase,687,120,1,2
Alexa Web Information Service,FeedBurner,687,174,1,2
Alexa Web Information Service,Compete,687,218,1,10
Alexa Web Information Service,del.icio.us,687,222,1,4
Alexa Web Information Service,Google Translate,687,326,1,2
Alexa Web Information Service,Yahoo Site Explorer,687,374,1,6
Alexa Web Information Service,Yahoo Geocoding,687,740,1,2
Alexa Web Information Service,Google Ajax Search,687,744,1,4
Alexa Web Information Service,Twitter,687,877,1,4
Alexa Web Information Service,Thumbalizr,687,991,1,2
Alibris,All for Good,688,962,1,2
Amazon EC2,43Things,689,6,1,2
Amazon EC2,aideRSS,689,22,1,2
Amazon EC2,AlchemyAPI,689,23,1,2
Amazon EC2,Cafe Press,689,24,1,2
Amazon EC2,Blogmarks,689,40,1,2
Amazon EC2,BlankSlate,689,78,1,2
Amazon EC2,Yahoo BOSS,689,84,1,2
Amazon EC2,Blip.tv,689,93,1,2
Amazon EC2,Smugmug,689,193,1,2
Amazon EC2,del.icio.us,689,222,1,4
Amazon EC2,Google Client Authentication,689,223,1,2
Amazon EC2,Disqus,689,226,1,2
Amazon EC2,Songza,689,280,1,2
Amazon EC2,Amazon Flexible Payments Service,689,302,1,2
Amazon EC2,Google Spreadsheets,689,309,1,2
Amazon EC2,Google Static Maps,689,310,1,2
Amazon EC2,LibraryThing,689,342,1,2
Amazon EC2,TokBox,689,377,1,2
Amazon EC2,Kewego Video,689,462,1,2
Amazon EC2,Raw Sugar,689,533,1,2
Amazon EC2,Orkut,689,539,1,2
Amazon EC2,Vodpod,689,594,1,2
Amazon EC2,Revver,689,618,1,2
Amazon EC2,Scalr,689,630,1,2
Amazon EC2,ShareThis,689,643,1,2
Amazon EC2,SeeqPod,689,666,1,4
Amazon EC2,12seconds.tv,689,679,1,2
Amazon EC2,Yahoo Geocoding,689,740,1,2
Amazon EC2,Google AdSense,689,742,1,6
Amazon EC2,Google AdWords,689,743,1,2
Amazon EC2,Google Ajax Search,689,744,1,6
Amazon EC2,Google Base,689,746,1,4
Amazon EC2,Google Maps Flash,689,763,1,6
Amazon EC2,iLike,689,777,1,2
Amazon EC2,LazyTune,689,789,1,2
Amazon EC2,Yahoo Related Suggestions,689,829,1,6
Amazon EC2,Shopzilla,689,858,1,2
Amazon EC2,SocialOomph,689,863,1,2
Amazon EC2,Twitter,689,877,1,28
Amazon EC2,BBC,689,889,1,2
Amazon EC2,Yahoo Image Search,689,901,1,6
Amazon EC2,Yahoo Query Language,689,904,1,2
Amazon EC2,Yahoo Weather,689,906,1,2
Amazon EC2,Zillow,689,912,1,2
Amazon EC2,Echo Nest,689,968,1,2
Amazon EC2,Google App Engine,689,972,1,2
Amazon EC2,Yahoo Video Search,689,1000,1,4
Aonaware Dictionary,CNET,691,340,1,2
Aonaware Dictionary,Amazon EC2,691,689,1,2
Aonaware Dictionary,Yahoo Related Suggestions,691,829,1,2
Aonaware Dictionary,Yahoo Image Search,691,901,1,2
Aonaware Dictionary,Yahoo Video Search,691,1000,1,2
Aviary Suite,Twitter,693,877,1,2
BBC Music,Bandsintown,694,59,1,2
BBC Music,Billboard,694,64,1,2
BBC Music,Lyricsfly,694,338,1,2
BBC Music,Google Search,694,534,1,2
BBC Music,Spotify Metadata,694,660,1,4
BBC Music,YouTube,694,714,1,6
BBC Music,Facebook,694,726,1,4
BBC Music,Guardian,694,774,1,4
BBC Music,Last.fm,694,788,1,8
BBC Music,LazyTune,694,789,1,2
BBC Music,MusicBrainz,694,803,1,10
BBC Music,Twitter,694,877,1,2
BBC Music,Wikipedia,694,887,1,2
BBC Music,BBC,694,889,1,6
BBC Music,Yahoo Image Search,694,901,1,2
BBC Music,Echo Nest,694,968,1,2
Bing Maps Geocode,ShareThis,696,643,1,2
Bing Static Maps,Bing Maps,697,797,1,2
Bing Traffic,Blogger,698,700,1,2
Blogger,AddThis Services,700,18,1,2
Blogger,Microsoft Bing,700,67,1,2
Blogger,Boxcar,700,87,1,2
Blogger,ClearForest Semantic Web Services1,700,105,1,2
Blogger,foursquare,700,187,1,2
Blogger,Google Talk,700,192,1,2
Blogger,Smugmug,700,193,1,2
Blogger,Hi5,700,242,1,2
Blogger,Friendster,700,303,1,4
Blogger,Ning,700,517,1,2
Blogger,Brightkite,700,537,1,2
Blogger,Kyte,700,542,1,2
Blogger,Pikeo,700,578,1,2
Blogger,Yahoo Geocoding,700,740,1,2
Blogger,Google AdSense,700,742,1,6
Blogger,Google AdWords,700,743,1,6
Blogger,Google Ajax Search,700,744,1,2
Blogger,Google Base,700,746,1,2
Blogger,Twitter,700,877,1,16
Blogger,Hyves,700,975,1,2
Blogger,Social Actions,700,987,1,4
Blogger,Posterous,700,1006,1,4
Tailrank,del.icio.us,701,222,1,4
Tailrank,Raw Sugar,701,533,1,2
Tailrank,Google Search,701,534,1,2
Tailrank,Twitter,701,877,1,2
Tailrank,Yahoo Search,701,1055,1,2
BooRah Restaurant Search,Livekick,702,792,1,2
BooRah Restaurant Search,FlightStats,702,847,1,2
BooRah Restaurant Search,WeatherBug,702,1022,1,2
Google Calendar,30 Boxes,703,5,1,4
Google Calendar,Boxcar,703,87,1,2
Google Calendar,ClearForest Semantic Web Services1,703,105,1,2
Google Calendar,Diigo,703,137,1,2
Google Calendar,foursquare,703,187,1,4
Google Calendar,Basecamp,703,189,1,2
Google Calendar,Google Talk,703,192,1,6
Google Calendar,del.icio.us,703,222,1,4
Google Calendar,Highrise,703,256,1,4
Google Calendar,Pingdom,703,267,1,2
Google Calendar,Google Single SignOn,703,274,1,6
Google Calendar,Map24 AJAX,703,296,1,2
Google Calendar,Google Spreadsheets,703,309,1,4
Google Calendar,Google Provisioning,703,320,1,2
Google Calendar,InnerGears Weather by City,703,341,1,2
Google Calendar,Gravatar,703,410,1,2
Google Calendar,Apple iCloud,703,435,1,2
Google Calendar,Google Search,703,534,1,4
Google Calendar,Google Mashup Editor,703,536,1,2
Google Calendar,Clickatell,703,554,1,2
Google Calendar,Formstack,703,556,1,2
Google Calendar,OpenStreetMap,703,563,1,2
Google Calendar,Readability,703,610,1,2
Google Calendar,Rhapsody,703,619,1,4
Google Calendar,Amazon EC2,703,689,1,2
Google Calendar,Blogger,703,700,1,10
Google Calendar,Google AdSense,703,742,1,2
Google Calendar,Google Ajax Search,703,744,1,4
Google Calendar,Google Apps Marketplace,703,745,1,2
Google Calendar,Google Base,703,746,1,4
Google Calendar,Google OpenID,703,766,1,2
Google Calendar,Twitter,703,877,1,10
Google Calendar,BBC,703,889,1,2
Google Calendar,Vimeo,703,895,1,2
Google Calendar,Yahoo Weather,703,906,1,2
Google Calendar,Google Desktop,703,922,1,2
Google Calendar,Twilio,703,946,1,4
Google Calendar,Google App Engine,703,972,1,2
Google Calendar,Google Books,703,973,1,2
Google Calendar,Posterous,703,1006,1,2
Google Calendar,Yahoo Search,703,1055,1,4
Campaign Monitor,MailChimp,704,669,1,2
Cheezburger,43Things,705,6,1,2
Cheezburger,BackType,705,58,1,2
Cheezburger,CrunchBase,705,120,1,2
Cheezburger,Netvibes,705,353,1,2
Cheezburger,GitHub,705,396,1,2
Cheezburger,Vodpod,705,594,1,2
Cheezburger,Facebook,705,726,1,2
Cheezburger,Twitter,705,877,1,2
Cheezburger,TypePad,705,879,1,2
Cheezburger,Goodreads,705,971,1,2
Chirpio,Twitter,706,877,1,2
CityGrid,OpenStreetMap,707,563,1,2
CityGrid,Google OpenID,707,766,1,2
CityGrid,Netflix,707,808,1,2
CityGrid,Twitter,707,877,1,8
Clockwork SMS,DocuSign Enterprise,708,141,1,2
Clockwork SMS,Magento,708,480,1,2
Clockwork SMS,Shopify,708,645,1,2
Clockwork SMS,Amazon S3,708,648,1,2
Clockwork SMS,Twitter,708,877,1,2
CloudMade,Freebase,709,188,1,2
CloudMade,OpenStreetMap,709,563,1,4
CloudMade,Last.fm,709,788,1,2
CloudMade,MusicBrainz,709,803,1,2
CloudMade,Twitter,709,877,1,2
Commission Junction,Cafe Press,710,24,1,6
Commission Junction,Best Buy Products,710,63,1,2
Commission Junction,Etsy,710,157,1,2
Commission Junction,FeedBurner,710,174,1,4
Commission Junction,del.icio.us,710,222,1,2
Commission Junction,Oodle,710,259,1,2
Commission Junction,Windows Live Expo,710,300,1,2
Commission Junction,CNET,710,340,1,2
Commission Junction,Netvibes,710,353,1,4
Commission Junction,Google Custom Search,710,376,1,2
Commission Junction,Amazon Marketplace Web Service,710,418,1,2
Commission Junction,Findory,710,453,1,4
Commission Junction,Google Search,710,534,1,8
Commission Junction,NCAA Mens College Basketball,710,545,1,2
Commission Junction,Amazon A9 OpenSearch,710,562,1,4
Commission Junction,PayPal,710,571,1,2
Commission Junction,Syndic8,710,670,1,6
Commission Junction,Amazon EC2,710,689,1,2
Commission Junction,YouTube,710,714,1,4
Commission Junction,Google AdSense,710,742,1,8
Commission Junction,Google Base,710,746,1,2
Commission Junction,Moreover,710,832,1,4
Commission Junction,Shopzilla,710,858,1,8
Commission Junction,Twitter,710,877,1,2
Commission Junction,Yahoo Image Search,710,901,1,2
Commission Junction,Zillow,710,912,1,2
Commission Junction,Twilio,710,946,1,2
Commission Junction,Google App Engine,710,972,1,2
Commission Junction,Yahoo Video Search,710,1000,1,2
Commission Junction,Yahoo Search,710,1055,1,6
Commission Junction,Yahoo Widgets,710,1056,1,2
CTA Bus Tracker,Metro Realtime,711,496,1,2
CTA Bus Tracker,TriMet,711,551,1,2
CTA Bus Tracker,TransiCast,711,601,1,2
CTA Bus Tracker,BART,711,963,1,2
Currencies Exchange Rates,Eventful,712,160,1,2
Currencies Exchange Rates,Weather Channel,712,276,1,2
Currencies Exchange Rates,YouTube,712,714,1,2
Currencies Exchange Rates,Twitter,712,877,1,2
Currencies Exchange Rates,Wikipedia,712,887,1,2
Currencies Exchange Rates,Panoramio,712,1005,1,2
Dailyplaces,OpenStreetMap,713,563,1,2
Dailyplaces,CityGrid,713,707,1,2
Dailyplaces,Google OpenID,713,766,1,2
YouTube,43Things,714,6,1,2
YouTube,500px,714,7,1,2
YouTube,8tracks,714,8,1,2
YouTube,AddThis Menu,714,16,1,4
YouTube,AddThis Services,714,18,1,2
YouTube,AlchemyAPI,714,23,1,2
YouTube,Cafe Press,714,24,1,6
YouTube,Blogmarks,714,40,1,4
YouTube,Floobs,714,45,1,2
YouTube,AuthorityLabs Account,714,54,1,2
YouTube,AuthorityLabs Partner,714,55,1,2
YouTube,BackType,714,58,1,2
YouTube,Best Buy Products,714,63,1,2
YouTube,Billboard,714,64,1,8
YouTube,Microsoft Bing,714,67,1,12
YouTube,Yahoo BOSS,714,84,1,30
YouTube,Boxcar,714,87,1,2
YouTube,Blip.tv,714,93,1,4
YouTube,PriceGrabber,714,97,1,2
YouTube,ClearForest Semantic Web Services1,714,105,1,4
YouTube,Collecta,714,113,1,2
YouTube,CrunchBase,714,120,1,4
YouTube,Diigo,714,137,1,2
YouTube,Dribbble,714,143,1,2
YouTube,ESPN,714,156,1,2
YouTube,exfm,714,164,1,2
YouTube,Expedia,714,165,1,2
YouTube,FedEx,714,173,1,2
YouTube,FeedBurner,714,174,1,10
YouTube,Flattr,714,183,1,2
YouTube,foursquare,714,187,1,30
YouTube,Freebase,714,188,1,22
YouTube,Google Talk,714,192,1,2
YouTube,Smugmug,714,193,1,10
YouTube,Grooveshark,714,195,1,4
YouTube,Scribd,714,198,1,4
YouTube,Yahoo Ads,714,201,1,2
YouTube,BibSonomy,714,212,1,4
YouTube,Blue Dot,714,214,1,2
YouTube,Compete,714,218,1,2
YouTube,del.icio.us,714,222,1,72
YouTube,Google Client Authentication,714,223,1,2
YouTube,DigitalBucket,714,224,1,2
YouTube,Disqus,714,226,1,2
YouTube,JamBase,714,228,1,2
YouTube,Google Gears,714,238,1,2
YouTube,Hi5,714,242,1,4
YouTube,ISBN db,714,245,1,2
YouTube,Simply Hired Jobs,714,246,1,4
YouTube,Lingr,714,248,1,2
YouTube,Yahoo My Web Search,714,253,1,4
YouTube,Google Single SignOn,714,274,1,2
YouTube,Songza,714,280,1,2
YouTube,Yahoo Answers,714,285,1,22
YouTube,Map24 AJAX,714,296,1,4
YouTube,Windows Live Expo,714,300,1,2
YouTube,Friendster,714,303,1,6
YouTube,Google Spreadsheets,714,309,1,4
YouTube,Google Static Maps,714,310,1,8
YouTube,Google Translate,714,326,1,10
YouTube,Zooomr,714,334,1,4
YouTube,Lyricsfly,714,338,1,22
YouTube,CNET,714,340,1,8
YouTube,InnerGears Weather by City,714,341,1,2
YouTube,Yahoo Traffic,714,347,1,6
YouTube,Picnik,714,349,1,2
YouTube,Netvibes,714,353,1,2
YouTube,Sunlight Labs Congress,714,359,1,6
YouTube,Gengo Human Translation,714,387,1,2
YouTube,geocoder,714,388,1,6
YouTube,GitHub,714,396,1,4
YouTube,Gowalla,714,409,1,10
YouTube,Gravatar,714,410,1,2
YouTube,Groupon,714,411,1,2
YouTube,Gruvr,714,413,1,2
YouTube,Amazon Marketplace Web Service,714,418,1,6
YouTube,Heyzap,714,420,1,2
YouTube,Findory,714,453,1,4
YouTube,Kewego Video,714,462,1,4
YouTube,LiveVideo,714,484,1,14
YouTube,Movieclips.com,714,501,1,2
YouTube,Moviepilot,714,502,1,2
YouTube,Windows Live Spaces,714,503,1,2
YouTube,MyBlogLog,714,505,1,4
YouTube,IMDBAPI.org,714,522,1,2
YouTube,Zixxo,714,524,1,2
YouTube,Raw Sugar,714,533,1,2
YouTube,Google Search,714,534,1,88
YouTube,Google Mashup Editor,714,536,1,2
YouTube,Brightkite,714,537,1,2
YouTube,Kyte,714,542,1,2
YouTube,Fire Eagle,714,547,1,4
YouTube,Clickatell,714,554,1,2
YouTube,OpenCNAM,714,561,1,2
YouTube,Amazon A9 OpenSearch,714,562,1,4
YouTube,OpenStreetMap,714,563,1,2
YouTube,Pikeo,714,578,1,4
YouTube,Vodpod,714,594,1,2
YouTube,Readability,714,610,1,2
YouTube,Google Reader Subscriber Statistics,714,617,1,2
YouTube,Revver,714,618,1,14
YouTube,Rhapsody,714,619,1,6
YouTube,Rovi Cloud Services,714,626,1,6
YouTube,Scalr,714,630,1,2
YouTube,Hotwire Travel-Ticker Deals,714,633,1,2
YouTube,Aviary Effects,714,641,1,2
YouTube,ShareThis,714,643,1,4
YouTube,Spotify Metadata,714,660,1,10
YouTube,Stack Overflow,714,662,1,2
YouTube,SeeqPod,714,666,1,14
YouTube,Syndic8,714,670,1,2
YouTube,Tagul,714,673,1,2
YouTube,12seconds.tv,714,679,1,2
YouTube,Yahoo Address Book,714,685,1,2
YouTube,Amazon EC2,714,689,1,24
YouTube,Amazon Historical Pricing,714,690,1,2
YouTube,Aonaware Dictionary,714,691,1,2
YouTube,Aviary Suite,714,693,1,2
YouTube,Blogger,714,700,1,22
YouTube,Google Calendar,714,703,1,12
YouTube,CityGrid,714,707,1,6
YouTube,Daylife,714,715,1,2
YouTube,Facebook Credits,714,727,1,2
YouTube,Yahoo Geocoding,714,740,1,20
YouTube,Google AdSense,714,742,1,38
YouTube,Google AdWords,714,743,1,8
YouTube,Google Ajax Search,714,744,1,52
YouTube,Google Base,714,746,1,16
YouTube,Google Font,714,756,1,4
YouTube,Google Maps Flash,714,763,1,4
YouTube,Google OpenID,714,766,1,2
YouTube,Guardian,714,774,1,2
YouTube,iLike,714,777,1,2
YouTube,Last.fm,714,788,1,206
YouTube,LazyTune,714,789,1,4
YouTube,Miso,714,800,1,2
YouTube,MSN Messenger,714,802,1,2
YouTube,MusixMatch,714,804,1,6
YouTube,Netflix,714,808,1,14
YouTube,Outside.in,714,821,1,2
YouTube,Yahoo Related Suggestions,714,829,1,4
YouTube,Shopzilla,714,858,1,4
YouTube,Skype,714,861,1,4
YouTube,SocialOomph,714,863,1,2
YouTube,StrikeIron Super Data Pack,714,866,1,2
YouTube,Twitter,714,877,1,198
YouTube,Twittervision,714,878,1,2
YouTube,BBC,714,889,1,8
YouTube,Vimeo,714,895,1,36
YouTube,Windows Live Contacts,714,898,1,2
YouTube,Wuala,714,900,1,2
YouTube,Yahoo Image Search,714,901,1,52
YouTube,Yahoo Weather,714,906,1,6
YouTube,Yahoo Music,714,909,1,4
YouTube,Zillow,714,912,1,2
YouTube,iTunes & App Store Search,714,916,1,6
YouTube,TouchTunes Jukebox,714,928,1,2
YouTube,Tropo,714,934,1,2
YouTube,Twilio,714,946,1,4
YouTube,Echo Nest,714,968,1,10
YouTube,Evri,714,969,1,2
YouTube,FilesAnywhere,714,970,1,2
YouTube,Google App Engine,714,972,1,24
YouTube,Google Books,714,973,1,6
YouTube,Hyves,714,975,1,4
YouTube,Kelkoo,714,978,1,2
YouTube,LongURL,714,980,1,2
YouTube,Spock,714,988,1,2
YouTube,Thumbalizr,714,991,1,2
YouTube,Yahoo Video Search,714,1000,1,38
YouTube,Posterous,714,1006,1,4
YouTube,WeatherBug,714,1022,1,4
YouTube,LyricWiki,714,1031,1,22
YouTube,Google AJAX Language,714,1037,1,6
YouTube,Wolfram Alpha,714,1043,1,2
YouTube,Yahoo Audio Search,714,1053,1,4
YouTube,Yahoo Search,714,1055,1,70
YouTube,yfrog,714,1061,1,2
